"Pathway","KO","protein_id","gene","product","Description"
"map01230","K01714","WP_420182739.1","ACNO8S_RS07505","dihydrodipicolinate synthase family protein","Biosynthesis of amino acids"
"map01230","K00058","WP_420181907.1","ACNO8S_RS11110","C-terminal binding protein","Biosynthesis of amino acids"
"map01230","K01803","WP_004515640.1","ACNO8S_RS05090","triose-phosphate isomerase","Biosynthesis of amino acids"
"map01230","K01649","WP_014039970.1","ACNO8S_RS04890","LeuA family protein","Biosynthesis of amino acids"
"map01230","K01733","WP_420182463.1","ACNO8S_RS03160","threonine synthase","Biosynthesis of amino acids"
"map01230","K05829","WP_008307210.1","ACNO8S_RS15370","N-acetyl-gamma-glutamyl-phosphate reductase","Biosynthesis of amino acids"
"map01230","K00928","WP_014041676.1","ACNO8S_RS15315","aspartate kinase","Biosynthesis of amino acids"
"map01230","K01657","WP_420182930.1","ACNO8S_RS18305","aminodeoxychorismate synthase-2C component I","Biosynthesis of amino acids"
"map01230","K01658","WP_420181863.1","ACNO8S_RS10050","anthranilate synthase component II","Biosynthesis of amino acids"
"map01230","K01658","WP_420182672.1","ACNO8S_RS06350","anthranilate synthase component II","Biosynthesis of amino acids"
"map01230","K00014","WP_420182671.1","ACNO8S_RS06335","shikimate dehydrogenase","Biosynthesis of amino acids"
"map01230","K01476","WP_014040067.1","ACNO8S_RS05470","arginase","Biosynthesis of amino acids"
"map01230","K00948","WP_050037253.1","ACNO8S_RS15200","ribose-phosphate diphosphokinase","Biosynthesis of amino acids"
"map01230","K00812","WP_014039664.1","ACNO8S_RS03120","pyridoxal phosphate-dependent aminotransferase","Biosynthesis of amino acids"
"map01230","K00600","WP_129755194.1","ACNO8S_RS07680","serine hydroxymethyltransferase","Biosynthesis of amino acids"
"map01230","K00611","WP_014041683.1","ACNO8S_RS15350","ornithine carbamoyltransferase","Biosynthesis of amino acids"
"map01230","K01736","WP_420182509.1","ACNO8S_RS03935","chorismate synthase","Biosynthesis of amino acids"
"map01230","K01523","WP_050007330.1","ACNO8S_RS13960","phosphoribosyl-ATP diphosphatase","Biosynthesis of amino acids"
"map01230","K00215","WP_420182536.1","ACNO8S_RS04305","4-hydroxy-tetrahydrodipicolinate reductase","Biosynthesis of amino acids"
"map01230","K01657","WP_336330070.1","ACNO8S_RS06345","aminodeoxychorismate synthase-2C component I","Biosynthesis of amino acids"
"map01230","K15633","WP_420182443.1","ACNO8S_RS02695","2-2C3-bisphosphoglycerate-independent phosphoglycerate mutase","Biosynthesis of amino acids"
"map01230","K00674","WP_420182535.1","ACNO8S_RS04300","2-2C3-2C4-2C5-tetrahydropyridine-2-2C6-dicarboxylate N-succinyltransferase","Biosynthesis of amino acids"
"map01230","K27802","WP_014041311.1","ACNO8S_RS12880","aconitate hydratase","Biosynthesis of amino acids"
"map01230","K04486","WP_008308249.1","ACNO8S_RS19010","histidinol-phosphatase HisJ family protein","Biosynthesis of amino acids"
"map01230","K00150","WP_420182063.1","ACNO8S_RS13335","type II glyceraldehyde-3-phosphate dehydrogenase","Biosynthesis of amino acids"
"map01230","K01754","WP_014041555.1","ACNO8S_RS14630","threonine ammonia-lyase","Biosynthesis of amino acids"
"map01230","K01915","WP_014039093.1","ACNO8S_RS15805","type I glutamate--ammonia ligase","Biosynthesis of amino acids"
"map01230","K00611","WP_155120743.1","ACNO8S_RS08150","DUF7556 family protein","Biosynthesis of amino acids"
"map01230","K05828","WP_420182237.1","ACNO8S_RS15365","acetylglutamate/acetylaminoadipate kinase","Biosynthesis of amino acids"
"map01230","K01733","WP_420182234.1","ACNO8S_RS15335","threonine synthase","Biosynthesis of amino acids"
"map01230","K01652","WP_129754787.1","ACNO8S_RS19530","thiamine pyrophosphate-binding protein","Biosynthesis of amino acids"
"map01230","K01649","WP_064288214.1","ACNO8S_RS18490","hypothetical protein","Biosynthesis of amino acids"
"map01230","K00013","WP_420182560.1","ACNO8S_RS04630","histidinol dehydrogenase","Biosynthesis of amino acids"
"map01230","K01814","WP_014041574.1","ACNO8S_RS14730","1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase","Biosynthesis of amino acids"
"map01230","K01652","WP_420182574.1","ACNO8S_RS04895","biosynthetic-type acetolactate synthase large subunit","Biosynthesis of amino acids"
"map01230","K01693","WP_129755748.1","ACNO8S_RS14850","imidazoleglycerol-phosphate dehydratase HisB","Biosynthesis of amino acids"
"map01230","K03785","WP_050007549.1","ACNO8S_RS11620","type I 3-dehydroquinate dehydratase","Biosynthesis of amino acids"
"map01230","K00134","WP_008307604.1","ACNO8S_RS13930","type I glyceraldehyde-3-phosphate dehydrogenase","Biosynthesis of amino acids"
"map01232","K01951","WP_008310611.1","ACNO8S_RS03015","glutamine-hydrolyzing GMP synthase","Nucleotide metabolism"
"map01232","K09903","WP_014039421.1","ACNO8S_RS01510","UMP kinase","Nucleotide metabolism"
"map01232","K00939","WP_050037558.1","ACNO8S_RS02400","adenylate kinase","Nucleotide metabolism"
"map01232","K01520","WP_014041312.1","ACNO8S_RS12885","deoxyuridine 5'-triphosphate nucleotidohydrolase","Nucleotide metabolism"
"map01232","K00943","WP_050037539.1","ACNO8S_RS02100","dTMP kinase","Nucleotide metabolism"
"map01232","K01756","WP_151103089.1","ACNO8S_RS04255","adenylosuccinate lyase","Nucleotide metabolism"
"map01232","K00945","WP_129756038.1","ACNO8S_RS02390","(d)CMP kinase","Nucleotide metabolism"
"map01232","K01951","WP_004957654.1","ACNO8S_RS10800","GMP synthase subunit A","Nucleotide metabolism"
"map01232","K00088","WP_050037996.1","ACNO8S_RS06545","IMP dehydrogenase","Nucleotide metabolism"
"map01232","K03787","WP_014040019.1","ACNO8S_RS05195","5'/3'-nucleotidase SurE","Nucleotide metabolism"
"map01232","K00088","WP_420182999.1","ACNO8S_RS17485","guanosine monophosphate reductase","Nucleotide metabolism"
"map01232","K00757","WP_420182612.1","ACNO8S_RS05490","nucleoside phosphorylase","Nucleotide metabolism"
"map01232","K00525","WP_420181877.1","ACNO8S_RS10455","adenosylcobalamin-dependent ribonucleoside-diphosphate reductase","Nucleotide metabolism"
"map01232","K00759","WP_014041107.1","ACNO8S_RS11730","hypoxanthine/guanine phosphoribosyltransferase","Nucleotide metabolism"
"map01232","K00757","WP_004518634.1","ACNO8S_RS02840","nucleoside phosphorylase","Nucleotide metabolism"
"map01232","K01494","WP_008312536.1","ACNO8S_RS11165","dCTP deaminase","Nucleotide metabolism"
"map01232","K00940","WP_008310318.1","ACNO8S_RS03860","nucleoside-diphosphate kinase","Nucleotide metabolism"
"map01232","K00761","WP_014041610.1","ACNO8S_RS14955","uracil phosphoribosyltransferase","Nucleotide metabolism"
"map01232","K01489","WP_004593122.1","ACNO8S_RS05495","cytidine deaminase","Nucleotide metabolism"
"map01232","K01937","WP_044951697.1","ACNO8S_RS03010","CTP synthase","Nucleotide metabolism"
"map01232","K03465","WP_014040533.1","ACNO8S_RS08145","FAD-dependent thymidylate synthase","Nucleotide metabolism"
"map01232","K01951","WP_420182301.1","ACNO8S_RS00255","type 1 glutamine amidotransferase","Nucleotide metabolism"
"map01232","K18532","WP_050037810.1","ACNO8S_RS05115","adenylate kinase family protein","Nucleotide metabolism"
"map01232","K01519","WP_420182164.1","ACNO8S_RS14555","non-canonical purine NTP pyrophosphatase","Nucleotide metabolism"
"map01232","K00759","WP_004518711.1","ACNO8S_RS03245","hypoxanthine/guanine phosphoribosyltransferase","Nucleotide metabolism"
"map01232","K01939","WP_420181804.1","ACNO8S_RS08885","adenylosuccinate synthase","Nucleotide metabolism"
"map01240","K22226","WP_151103532.1","ACNO8S_RS09270","TIGR04347 family pseudo-SAM/SPASM protein","Biosynthesis of cofactors"
"map01240","K02189","WP_014039263.1","ACNO8S_RS00625","cobalt-precorrin 5A hydrolase","Biosynthesis of cofactors"
"map01240","K01911","WP_420182709.1","ACNO8S_RS06975","AMP-binding protein","Biosynthesis of cofactors"
"map01240","K01591","WP_050007160.1","ACNO8S_RS10035","orotidine-5'-phosphate decarboxylase","Biosynthesis of cofactors"
"map01240","K24866","WP_129755442.1","ACNO8S_RS10875","precorrin-2 dehydrogenase/sirohydrochlorin ferrochelatase family protein","Biosynthesis of cofactors"
"map01240","K03151","WP_151103495.1","ACNO8S_RS08655","tRNA sulfurtransferase","Biosynthesis of cofactors"
"map01240","K22699","WP_008312519.1","ACNO8S_RS11210","sulfide-dependent adenosine diphosphate thiazole synthase","Biosynthesis of cofactors"
"map01240","K09722","WP_420181919.1","ACNO8S_RS11250","4-phosphopantoate--beta-alanine ligase","Biosynthesis of cofactors"
"map01240","K00858","WP_050007553.1","ACNO8S_RS02635","NAD(+)/NADH kinase","Biosynthesis of cofactors"
"map01240","K00287","WP_050006942.1","ACNO8S_RS16680","dihydrofolate reductase","Biosynthesis of cofactors"
"map01240","K03639","WP_064287562.1","ACNO8S_RS09040","GTP 3'-2C8-cyclase MoaA","Biosynthesis of cofactors"
"map01240","K00382","WP_420183029.1","ACNO8S_RS19580","dihydrolipoyl dehydrogenase","Biosynthesis of cofactors"
"map01240","K18532","WP_050037810.1","ACNO8S_RS05115","adenylate kinase family protein","Biosynthesis of cofactors"
"map01240","K00254","WP_420182320.1","ACNO8S_RS00465","quinone-dependent dihydroorotate dehydrogenase","Biosynthesis of cofactors"
"map01240","K03707","WP_420181909.1","ACNO8S_RS11125","TenA family protein","Biosynthesis of cofactors"
"map01240","K02232","WP_420181969.1","ACNO8S_RS11890","cobyric acid synthase","Biosynthesis of cofactors"
"map01240","K03638","WP_420181790.1","ACNO8S_RS08455","molybdopterin-binding protein","Biosynthesis of cofactors"
"map01240","K01939","WP_420181804.1","ACNO8S_RS08885","adenylosuccinate synthase","Biosynthesis of cofactors"
"map01240","K00793","WP_014041448.1","ACNO8S_RS13945","riboflavin synthase","Biosynthesis of cofactors"
"map01240","K03517","WP_196219990.1","ACNO8S_RS02725","quinolinate synthase NadA","Biosynthesis of cofactors"
"map01240","K08681","WP_050037150.1","ACNO8S_RS13955","pyridoxal 5'-phosphate synthase glutaminase subunit PdxT","Biosynthesis of cofactors"
"map01240","K03399","WP_420182333.1","ACNO8S_RS00700","cobalt-precorrin-7 (C(5))-methyltransferase","Biosynthesis of cofactors"
"map01240","K01935","WP_420182721.1","ACNO8S_RS07180","dethiobiotin synthase","Biosynthesis of cofactors"
"map01240","K02201","WP_050007467.1","ACNO8S_RS13400","phosphopantetheine adenylyltransferase","Biosynthesis of cofactors"
"map01240","K00946","WP_151102870.1","ACNO8S_RS01525","thiamine-phosphate kinase","Biosynthesis of cofactors"
"map01240","K02548","WP_151103373.1","ACNO8S_RS06985","1-2C4-dihydroxy-2-naphthoate polyprenyltransferase","Biosynthesis of cofactors"
"map01240","K01956","WP_050037568.1","ACNO8S_RS02480","glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit","Biosynthesis of cofactors"
"map01240","K22225","WP_014039519.1","ACNO8S_RS02195","AsnC family transcriptional regulator","Biosynthesis of cofactors"
"map01240","K02191","WP_050037422.1","ACNO8S_RS00610","precorrin-6Y C5-2C15-methyltransferase (decarboxylating) subunit CbiT","Biosynthesis of cofactors"
"map01240","K08679","WP_044951575.1","ACNO8S_RS00130","SDR family oxidoreductase","Biosynthesis of cofactors"
"map01240","K00939","WP_050037558.1","ACNO8S_RS02400","adenylate kinase","Biosynthesis of cofactors"
"map01240","K25570","WP_050038063.1","ACNO8S_RS07170","transcriptional regulator","Biosynthesis of cofactors"
"map01240","K04719","WP_014040001.1","ACNO8S_RS05080","5-2C6-dimethylbenzimidazole synthase","Biosynthesis of cofactors"
"map01240","K00826","WP_004964767.1","ACNO8S_RS00940","branched-chain amino acid transaminase","Biosynthesis of cofactors"
"map01240","K06042","WP_064287280.1","ACNO8S_RS00695","precorrin-8X methylmutase","Biosynthesis of cofactors"
"map01240","K00609","WP_008308746.1","ACNO8S_RS08610","aspartate carbamoyltransferase","Biosynthesis of cofactors"
"map01240","K00287","WP_129755755.1","ACNO8S_RS07050","dihydrofolate reductase","Biosynthesis of cofactors"
"map01240","K03707","WP_064288894.1","ACNO8S_RS11120","thiaminase II","Biosynthesis of cofactors"
"map01240","K01661","WP_420182707.1","ACNO8S_RS06960","1-2C4-dihydroxy-2-naphthoyl-CoA synthase","Biosynthesis of cofactors"
"map01240","K00128","WP_014039867.1","ACNO8S_RS04290","aldehyde dehydrogenase family protein","Biosynthesis of cofactors"
"map01240","K00798","WP_420181857.1","ACNO8S_RS09925","cob(I)yrinic acid a-2Cc-diamide adenosyltransferase","Biosynthesis of cofactors"
"map01240","K02227","WP_146416983.1","ACNO8S_RS11850","CobD/CbiB family cobalamin biosynthesis protein","Biosynthesis of cofactors"
"map01240","K01938","WP_014031176.1","ACNO8S_RS16755","formate--tetrahydrofolate ligase","Biosynthesis of cofactors"
"map01240","K01465","WP_050037111.1","ACNO8S_RS13205","dihydroorotase","Biosynthesis of cofactors"
"map01240","K05934","WP_014039266.1","ACNO8S_RS00640","precorrin-3B C(17)-methyltransferase","Biosynthesis of cofactors"
"map01240","K06215","WP_050036890.1","ACNO8S_RS10975","pyridoxal 5'-phosphate synthase lyase subunit PdxS","Biosynthesis of cofactors"
"map01240","K14654","WP_420181774.1","ACNO8S_RS08200","2-2C5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase","Biosynthesis of cofactors"
"map01240","K03394","WP_014039261.1","ACNO8S_RS00615","cobalt-factor II C(20)-methyltransferase","Biosynthesis of cofactors"
"map01240","K00077","WP_129755936.1","ACNO8S_RS00925","ketopantoate reductase family protein","Biosynthesis of cofactors"
"map01240","K00382","WP_420182311.1","ACNO8S_RS00385","dihydrolipoyl dehydrogenase","Biosynthesis of cofactors"
"map01240","K01749","WP_420182350.1","ACNO8S_RS01010","hydroxymethylbilane synthase","Biosynthesis of cofactors"
"map01240","K02233","WP_050036976.1","ACNO8S_RS11855","adenosylcobinamide-GDP ribazoletransferase","Biosynthesis of cofactors"
"map01240","K03750","WP_420181807.1","ACNO8S_RS08975","molybdopterin biosynthesis protein","Biosynthesis of cofactors"
"map01240","K03795","WP_151145911.1","ACNO8S_RS08915","CbiX/SirB N-terminal domain-containing protein","Biosynthesis of cofactors"
"map01240","K00606","WP_014040346.1","ACNO8S_RS07140","3-methyl-2-oxobutanoate hydroxymethyltransferase","Biosynthesis of cofactors"
"map01240","K02224","WP_420181771.1","ACNO8S_RS08065","cobyrinic acid a-2Cc-diamide synthase","Biosynthesis of cofactors"
"map01240","K00059","WP_420182725.1","ACNO8S_RS07260","beta-ketoacyl-ACP reductase","Biosynthesis of cofactors"
"map01240","K01491","WP_050038114.1","ACNO8S_RS07670","bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase","Biosynthesis of cofactors"
"map01240","K03644","WP_420182313.1","ACNO8S_RS00410","lipoyl synthase","Biosynthesis of cofactors"
"map01240","K03635","WP_336330526.1","ACNO8S_RS08445","molybdopterin synthase","Biosynthesis of cofactors"
"map01240","K13038","WP_050037638.1","ACNO8S_RS03320","bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC","Biosynthesis of cofactors"
"map01240","K00278","WP_014039596.1","ACNO8S_RS02720","L-aspartate oxidase","Biosynthesis of cofactors"
"map01240","K00767","WP_058990876.1","ACNO8S_RS02715","carboxylating nicotinate-nucleotide diphosphorylase","Biosynthesis of cofactors"
"map01240","K03147","WP_420181788.1","ACNO8S_RS08430","phosphomethylpyrimidine synthase ThiC","Biosynthesis of cofactors"
"map01240","K00940","WP_008310318.1","ACNO8S_RS03860","nucleoside-diphosphate kinase","Biosynthesis of cofactors"
"map01240","K14941","WP_014039499.1","ACNO8S_RS02080","2-phospho-L-lactate guanylyltransferase","Biosynthesis of cofactors"
"map01240","K01719","WP_420182351.1","ACNO8S_RS01020","uroporphyrinogen-III synthase","Biosynthesis of cofactors"
"map01240","K01012","WP_420182720.1","ACNO8S_RS07165","biotin synthase BioB","Biosynthesis of cofactors"
"map01240","K01885","WP_420182502.1","ACNO8S_RS03760","glutamate--tRNA ligase","Biosynthesis of cofactors"
"map01240","K03638","WP_058990877.1","ACNO8S_RS03045","molybdopterin-binding protein","Biosynthesis of cofactors"
"map01240","K11212","WP_420182497.1","ACNO8S_RS03610","2-phospho-L-lactate transferase","Biosynthesis of cofactors"
"map01240","K02858","WP_008311262.1","ACNO8S_RS00950","3-2C4-dihydroxy-2-butanone-4-phosphate synthase","Biosynthesis of cofactors"
"map01240","K00610","WP_008308747.1","ACNO8S_RS08605","aspartate carbamoyltransferase regulatory subunit","Biosynthesis of cofactors"
"map01240","K02551","WP_420182706.1","ACNO8S_RS06945","2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase","Biosynthesis of cofactors"
"map01240","K05934","WP_050007644.1","ACNO8S_RS00635","precorrin-3B C(17)-methyltransferase","Biosynthesis of cofactors"
"map01240","K00059","WP_050037425.1","ACNO8S_RS00630","SDR family oxidoreductase","Biosynthesis of cofactors"
"map01240","K02259","WP_008312570.1","ACNO8S_RS11060","COX15/CtaA family protein","Biosynthesis of cofactors"
"map01240","K18933","WP_064288876.1","ACNO8S_RS11270","tyrosine decarboxylase MfnA","Biosynthesis of cofactors"
"map01240","K00941","WP_420182153.1","ACNO8S_RS14340","bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase","Biosynthesis of cofactors"
"map01240","K22225","WP_014040953.1","ACNO8S_RS10880","Lrp/AsnC family transcriptional regulator","Biosynthesis of cofactors"
"map01240","K00652","WP_064288058.1","ACNO8S_RS07175","aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme","Biosynthesis of cofactors"
"map01240","K00128","WP_420183014.1","ACNO8S_RS19340","aldehyde dehydrogenase family protein","Biosynthesis of cofactors"
"map01240","K00059","WP_050038446.1","ACNO8S_RS18345","SDR family NAD(P)-dependent oxidoreductase","Biosynthesis of cofactors"
