"Pathway","KO","protein_id","gene","product","Description"
"map03010","K02992","WP_012808036.1","ACAH01_RS02410","30S ribosomal protein S7","Ribosome"
"map03010","K02906","WP_018259107.1","ACAH01_RS11835","50S ribosomal protein L3","Ribosome"
"map03010","K02977","WP_015762144.1","ACAH01_RS14940","30S ribosomal protein S27ae","Ribosome"
"map03010","K02962","WP_018258376.1","ACAH01_RS07665","30S ribosomal protein S17e","Ribosome"
"map03010","K02946","WP_012808023.1","ACAH01_RS02475","30S ribosomal protein S10","Ribosome"
"map03010","K02991","WP_153554409.1","ACAH01_RS03445","30S ribosomal protein S6e","Ribosome"
"map03010","K02931","WP_153552984.1","ACAH01_RS11770","50S ribosomal protein L5","Ribosome"
"map03010","K02927","WP_015761698.1","ACAH01_RS00275","50S ribosomal protein L40e","Ribosome"
"map03010","K02881","WP_015762803.1","ACAH01_RS11740","50S ribosomal protein L18","Ribosome"
"map03010","K02912","WP_372479309.1","ACAH01_RS11750","50S ribosomal protein L32e","Ribosome"
"map03010","K02877","WP_170092572.1","ACAH01_RS03320","50S ribosomal protein L15e","Ribosome"
"map03010","K02967","WP_015763547.1","ACAH01_RS07575","30S ribosomal protein S2","Ribosome"
"map03010","K02921","WP_049940679.1","ACAH01_RS04430","50S ribosomal protein L37ae","Ribosome"
"map03010","K02936","WP_015763569.1","ACAH01_RS07470","50S ribosomal protein L7Ae","Ribosome"
"map03010","K02871","WP_170094559.1","ACAH01_RS07600","50S ribosomal protein L13","Ribosome"
"map03010","K02866","WP_015761633.1","ACAH01_RS01665","50S ribosomal protein L16","Ribosome"
"map03010","K02876","WP_372479308.1","ACAH01_RS11725","uL15m family ribosomal protein","Ribosome"
"map03010","K02982","WP_153552980.1","ACAH01_RS11805","30S ribosomal protein S3","Ribosome"
"map03010","K02995","WP_015762753.1","ACAH01_RS11985","30S ribosomal protein S8e","Ribosome"
"map03010","K02948","WP_015763539.1","ACAH01_RS07620","30S ribosomal protein S11","Ribosome"
"map03010","K02896","WP_170094581.1","ACAH01_RS07460","50S ribosomal protein L24e","Ribosome"
"map03010","K02886","WP_015762787.1","ACAH01_RS11820","50S ribosomal protein L2","Ribosome"
"map03010","K02950","WP_012808037.1","ACAH01_RS02405","30S ribosomal protein S12","Ribosome"
"map03010","K02889","WP_015763622.1","ACAH01_RS07200","50S ribosomal protein L21e","Ribosome"
"map03010","K02987","WP_372479311.1","ACAH01_RS11775","30S ribosomal protein S4e","Ribosome"
"map03010","K02883","WP_015763541.1","ACAH01_RS07605","50S ribosomal protein L18e","Ribosome"
"map03010","K02863","WP_153553413.1","ACAH01_RS09860","50S ribosomal protein L1","Ribosome"
"map03010","K02988","WP_015762804.1","ACAH01_RS11735","30S ribosomal protein S5","Ribosome"
"map03010","K02974","WP_015762143.1","ACAH01_RS14945","30S ribosomal protein S24e","Ribosome"
"map03010","K02885","WP_153552986.1","ACAH01_RS11745","50S ribosomal protein L19e","Ribosome"
"map03010","K02929","WP_153553916.1","ACAH01_RS06195","50S ribosomal protein L44e","Ribosome"
"map03010","K02890","WP_015762789.1","ACAH01_RS11810","50S ribosomal protein L22","Ribosome"
"map03010","K02952","WP_015763537.1","ACAH01_RS07630","30S ribosomal protein S13","Ribosome"
"map03010","K02930","WP_170093858.1","ACAH01_RS11830","50S ribosomal protein L4","Ribosome"
"map03010","K02864","WP_372479054.1","ACAH01_RS09865","50S ribosomal protein L10","Ribosome"
"map03010","K02893","WP_015762786.1","ACAH01_RS11825","50S ribosomal protein L23","Ribosome"
"map03010","K02979","WP_015763570.1","ACAH01_RS07465","30S ribosomal protein S28e","Ribosome"
"map03010","K02904","WP_015762791.1","ACAH01_RS11800","50S ribosomal protein L29","Ribosome"
"map03010","K02924","WP_015762202.1","ACAH01_RS14590","50S ribosomal protein L39e","Ribosome"
"map03010","K02922","WP_015763051.1","ACAH01_RS10300","50S ribosomal protein L37e","Ribosome"
"map03010","K02933","WP_372479310.1","ACAH01_RS11755","50S ribosomal protein L6","Ribosome"
"map03010","K02874","WP_015762794.1","ACAH01_RS11785","50S ribosomal protein L14","Ribosome"
"map03010","K02978","WP_015763826.1","ACAH01_RS06190","30S ribosomal protein S27e","Ribosome"
"map03010","K02907","WP_170093861.1","ACAH01_RS11730","50S ribosomal protein L30","Ribosome"
"map03010","K02994","WP_015762799.1","ACAH01_RS11760","30S ribosomal protein S8","Ribosome"
"map03010","K02961","WP_015762793.1","ACAH01_RS11790","30S ribosomal protein S17","Ribosome"
"map03013","K07562","WP_372479707.1","ACAH01_RS14815","60S ribosomal export protein NMD3","Nucleocytoplasmic transport"
"map03013","K03231","WP_372480129.1","ACAH01_RS02470","translation elongation factor EF-1 subunit alpha","Nucleocytoplasmic transport"
"map03013","K03231","WP_372479320.1","ACAH01_RS11915","GTPBP1 family GTP-binding protein","Nucleocytoplasmic transport"
"map03015","K03265","WP_372479652.1","ACAH01_RS14355","peptide chain release factor aRF-1","mRNA surveillance pathway"
"map03015","K06965","WP_372479096.1","ACAH01_RS10170","mRNA surveillance protein pelota","mRNA surveillance pathway"
"map03018","K01689","WP_372480744.1","ACAH01_RS07580","phosphopyruvate hydratase","RNA degradation"
"map03018","K12573","WP_170092568.1","ACAH01_RS03340","ribonuclease R family protein","RNA degradation"
"map03018","K00937","WP_372479334.1","ACAH01_RS11995","polyphosphate kinase 1","RNA degradation"
"map03018","K12574","WP_372480739.1","ACAH01_RS07540","RNase J family beta-CASP ribonuclease","RNA degradation"
"map03018","K04043","WP_170094878.1","ACAH01_RS06385","molecular chaperone DnaK","RNA degradation"
"map03020","K03041","WP_170092735.1","ACAH01_RS02390","DNA-directed RNA polymerase subunit A'","RNA polymerase"
"map03020","K03055","WP_153553670.1","ACAH01_RS07585","DNA-directed RNA polymerase subunit K","RNA polymerase"
"map03020","K03049","WP_153554802.1","ACAH01_RS00310","DNA-directed RNA polymerase","RNA polymerase"
"map03020","K03044","WP_170092736.1","ACAH01_RS02385","DNA-directed RNA polymerase subunit B","RNA polymerase"
"map03020","K03042","WP_170092734.1","ACAH01_RS02395","DNA-directed RNA polymerase subunit A''","RNA polymerase"
"map03020","K03045","WP_153554591.1","ACAH01_RS02380","DNA-directed RNA polymerase subunit B''","RNA polymerase"
"map03020","K03047","WP_372480745.1","ACAH01_RS07615","DNA-directed RNA polymerase subunit D","RNA polymerase"
"map03020","K03059","WP_012807557.1","ACAH01_RS04435","DNA-directed RNA polymerase subunit P","RNA polymerase"
"map03020","K03053","WP_153554592.1","ACAH01_RS02375","DNA-directed RNA polymerase subunit H","RNA polymerase"
"map03020","K03056","WP_015762916.1","ACAH01_RS10975","DNA-directed RNA polymerase subunit L","RNA polymerase"
"map03022","K03124","WP_153554049.1","ACAH01_RS05495","transcription initiation factor IIB family protein","Basal transcription factors"
"map03022","K03124","WP_372479184.1","ACAH01_RS10840","transcription initiation factor IIB family protein","Basal transcription factors"
"map03022","K10843","WP_372480435.1","ACAH01_RS04900","DEAD/DEAH box helicase","Basal transcription factors"
"map03022","K10844","WP_372480535.1","ACAH01_RS05770","helicase C-terminal domain-containing protein","Basal transcription factors"
"map03022","K03120","WP_015761700.1","ACAH01_RS00285","TATA-box-binding protein","Basal transcription factors"
"map03022","K10844","WP_372479930.1","ACAH01_RS00815","ATP-dependent DNA helicase","Basal transcription factors"
"map03022","K03124","WP_372479805.1","ACAH01_RS15630","transcription initiation factor IIB family protein","Basal transcription factors"
"map03022","K03136","WP_015763284.1","ACAH01_RS09115","transcription factor","Basal transcription factors"
"map03022","K03124","WP_372478889.1","ACAH01_RS08460","transcription initiation factor IIB family protein","Basal transcription factors"
"map03022","K03124","WP_015763627.1","ACAH01_RS07175","transcription initiation factor IIB family protein","Basal transcription factors"
"map03030","K02323","WP_170093068.1","ACAH01_RS00770","DNA-directed DNA polymerase II small subunit","DNA replication"
"map03030","K10747","WP_372480679.1","ACAH01_RS06970","ATP-dependent DNA ligase LigA","DNA replication"
"map03030","K03470","WP_372479631.1","ACAH01_RS14180","ribonuclease HII","DNA replication"
"map03030","K04801","WP_170093321.1","ACAH01_RS15180","replication factor C small subunit","DNA replication"
"map03030","K10726","WP_372480096.1","ACAH01_RS02125","minichromosome maintenance protein MCM","DNA replication"
"map03030","K04799","WP_372480638.1","ACAH01_RS06670","flap endonuclease-1","DNA replication"
"map03030","K02319","WP_372480570.1","ACAH01_RS06105","DNA polymerase domain-containing protein","DNA replication"
"map03030","K04802","WP_153552181.1","ACAH01_RS15795","DNA polymerase sliding clamp","DNA replication"
"map03030","K02683","WP_208625865.1","ACAH01_RS07990","DNA primase small subunit PriS","DNA replication"
"map03030","K10726","WP_372479810.1","ACAH01_RS15665","LAGLIDADG family homing endonuclease","DNA replication"
"map03030","K07466","WP_372480054.1","ACAH01_RS01795","single-stranded DNA binding protein","DNA replication"
"map03030","K02322","WP_372479889.1","ACAH01_RS00535","DNA-directed DNA polymerase II large subunit","DNA replication"
"map03030","K01972","WP_372479783.1","ACAH01_RS15440","NAD-dependent DNA ligase LigA","DNA replication"
"map03030","K02316","WP_372479487.1","ACAH01_RS13120","DNA primase DnaG","DNA replication"
"map03030","K10742","WP_372479105.1","ACAH01_RS10220","AAA domain-containing protein","DNA replication"
"map03030","K18882","WP_372479838.1","ACAH01_RS00055","DNA primase regulatory subunit PriL","DNA replication"
"map03030","K04800","WP_372479363.1","ACAH01_RS12220","replication factor C large subunit","DNA replication"
"map03050","K03432","WP_153554227.1","ACAH01_RS04405","archaeal proteasome endopeptidase complex subunit alpha","Proteasome"
"map03050","K03433","WP_153554226.1","ACAH01_RS04410","archaeal proteasome endopeptidase complex subunit beta","Proteasome"
"map03050","K03420","WP_372479637.1","ACAH01_RS14260","proteasome-activating nucleotidase","Proteasome"
"map03050","K03420","WP_372480565.1","ACAH01_RS06065","proteasome-activating nucleotidase","Proteasome"
"map03050","K03432","WP_372478895.1","ACAH01_RS08515","archaeal proteasome endopeptidase complex subunit alpha","Proteasome"
"map03060","K03118","WP_208627710.1","ACAH01_RS15170","hypothetical protein","Protein export"
"map03060","K13280","WP_208628373.1","ACAH01_RS13855","signal peptidase I","Protein export"
"map03060","K03106","WP_372479675.1","ACAH01_RS14535","signal recognition particle protein Srp54","Protein export"
"map03060","K01551","WP_170094978.1","ACAH01_RS05795","TRC40/GET3/ArsA family transport-energizing ATPase","Protein export"
"map03060","K03118","WP_170093173.1","ACAH01_RS00035","twin-arginine translocase subunit TatC","Protein export"
"map03060","K03118","WP_372479837.1","ACAH01_RS00030","twin-arginine translocase subunit TatC","Protein export"
"map03060","K03110","WP_170093404.1","ACAH01_RS14565","signal recognition particle-docking protein FtsY","Protein export"
"map03060","K03074","WP_170093460.1","ACAH01_RS14190","protein translocase subunit SecF","Protein export"
"map03060","K03072","WP_372479632.1","ACAH01_RS14185","preprotein translocase subunit SecD","Protein export"
"map03060","K13280","WP_170093069.1","ACAH01_RS00765","S26 family signal peptidase","Protein export"
"map03060","K03076","WP_372479307.1","ACAH01_RS11720","preprotein translocase subunit SecY","Protein export"
"map03070","K03118","WP_372479837.1","ACAH01_RS00030","twin-arginine translocase subunit TatC","Bacterial secretion system"
"map03070","K03118","WP_208627710.1","ACAH01_RS15170","hypothetical protein","Bacterial secretion system"
"map03070","K03074","WP_170093460.1","ACAH01_RS14190","protein translocase subunit SecF","Bacterial secretion system"
"map03070","K03072","WP_372479632.1","ACAH01_RS14185","preprotein translocase subunit SecD","Bacterial secretion system"
"map03070","K03118","WP_170093173.1","ACAH01_RS00035","twin-arginine translocase subunit TatC","Bacterial secretion system"
"map03070","K03110","WP_170093404.1","ACAH01_RS14565","signal recognition particle-docking protein FtsY","Bacterial secretion system"
"map03070","K03076","WP_372479307.1","ACAH01_RS11720","preprotein translocase subunit SecY","Bacterial secretion system"
"map03070","K03106","WP_372479675.1","ACAH01_RS14535","signal recognition particle protein Srp54","Bacterial secretion system"
"map03250","K03767","WP_372479464.1","ACAH01_RS12945","peptidylprolyl isomerase","Viral life cycle"
"map03250","K15172","WP_153553970.1","ACAH01_RS05880","transcription elongation factor Spt5","Viral life cycle"
"map03410","K21929","WP_372479858.1","ACAH01_RS00265","uracil-DNA glycosylase family protein","Base excision repair"
"map03410","K03660","WP_372478892.1","ACAH01_RS08485","DNA-3-methyladenine glycosylase","Base excision repair"
"map03410","K04799","WP_372480638.1","ACAH01_RS06670","flap endonuclease-1","Base excision repair"
"map03410","K10747","WP_372480679.1","ACAH01_RS06970","ATP-dependent DNA ligase LigA","Base excision repair"
"map03410","K01972","WP_372479783.1","ACAH01_RS15440","NAD-dependent DNA ligase LigA","Base excision repair"
"map03410","K01247","WP_372479128.1","ACAH01_RS10430","DNA-3-methyladenine glycosylase","Base excision repair"
"map03410","K01151","WP_170092506.1","ACAH01_RS03745","deoxyribonuclease IV","Base excision repair"
"map03410","K04802","WP_153552181.1","ACAH01_RS15795","DNA polymerase sliding clamp","Base excision repair"
"map03410","K03575","WP_372479041.1","ACAH01_RS09780","A/G-specific adenine glycosylase","Base excision repair"
"map03410","K07462","WP_372479798.1","ACAH01_RS15550","DHHA1 domain-containing protein","Base excision repair"
"map03410","K21929","WP_372480722.1","ACAH01_RS07365","uracil-DNA glycosylase family protein","Base excision repair"
"map03410","K10773","WP_208628120.1","ACAH01_RS10715","endonuclease III","Base excision repair"
"map03410","K10773","WP_372480466.1","ACAH01_RS05145","endonuclease III","Base excision repair"
"map03420","K04802","WP_153552181.1","ACAH01_RS15795","DNA polymerase sliding clamp","Nucleotide excision repair"
"map03420","K10747","WP_372480679.1","ACAH01_RS06970","ATP-dependent DNA ligase LigA","Nucleotide excision repair"
"map03420","K10844","WP_372479930.1","ACAH01_RS00815","ATP-dependent DNA helicase","Nucleotide excision repair"
"map03420","K03703","WP_372479789.1","ACAH01_RS15485","excinuclease ABC subunit C","Nucleotide excision repair"
"map03420","K03657","WP_372480101.1","ACAH01_RS02175","UvrD-helicase domain-containing protein","Nucleotide excision repair"
"map03420","K07466","WP_372480054.1","ACAH01_RS01795","single-stranded DNA binding protein","Nucleotide excision repair"
"map03420","K03702","WP_372479732.1","ACAH01_RS15040","excinuclease ABC subunit UvrB","Nucleotide excision repair"
"map03420","K03701","WP_372480199.1","ACAH01_RS03085","excinuclease ABC subunit UvrA","Nucleotide excision repair"
"map03420","K10843","WP_372480435.1","ACAH01_RS04900","DEAD/DEAH box helicase","Nucleotide excision repair"
"map03420","K01972","WP_372479783.1","ACAH01_RS15440","NAD-dependent DNA ligase LigA","Nucleotide excision repair"
"map03420","K10844","WP_372480535.1","ACAH01_RS05770","helicase C-terminal domain-containing protein","Nucleotide excision repair"
"map03430","K04802","WP_153552181.1","ACAH01_RS15795","DNA polymerase sliding clamp","Mismatch repair"
"map03430","K07466","WP_372480054.1","ACAH01_RS01795","single-stranded DNA binding protein","Mismatch repair"
"map03430","K10747","WP_372480679.1","ACAH01_RS06970","ATP-dependent DNA ligase LigA","Mismatch repair"
"map03430","K03555","WP_372480172.1","ACAH01_RS02880","DNA mismatch repair protein MutS","Mismatch repair"
"map03430","K07462","WP_372479798.1","ACAH01_RS15550","DHHA1 domain-containing protein","Mismatch repair"
"map03430","K03572","WP_372480161.1","ACAH01_RS02790","DNA mismatch repair endonuclease MutL","Mismatch repair"
"map03430","K01972","WP_372479783.1","ACAH01_RS15440","NAD-dependent DNA ligase LigA","Mismatch repair"
"map03430","K03555","WP_372480168.1","ACAH01_RS02840","DNA mismatch repair protein MutS","Mismatch repair"
